;displaystopid;fullname;fullnamelocalized;lastupdated;latitude;longitude;operators;shortname;shortnamelocalized;stopid
156;198;Phibsboro Road;;19/06/2017 08:36;53.36162111;-6.272835;[{'name': 'bac', 'routes': ['83', '83A', '9', '140', '4']}];Phibsboro Road;Bóthar Bhaile Phib;198
157;199;Phibsboro Road;;19/06/2017 08:36;53.363615;-6.272286111;[{'name': 'bac', 'routes': ['4', '140', '9', '83A', '83']}];Phibsboro Road;Bóthar Bhaile Phib;199
158;200;Prospect Way;;19/06/2017 08:36;53.36741889;-6.271593889;[{'name': 'bac', 'routes': ['83', '83A', '9', '4']}];Prospect Way;Slí na Radharc;200
159;201;Botanic Rd;;19/06/2017 08:36;53.36828;-6.270108056;[{'name': 'bac', 'routes': ['4', '9', '83A', '83']}];Botanic Rd;Br Gharraithe na Lu;201
160;202;Botanic Rd;;19/06/2017 08:36;53.37007389;-6.268898056;[{'name': 'bac', 'routes': ['83', '83A']}];Botanic Rd;Br Gharraithe na Lu;202
161;203;Swords Road;;19/06/2017 08:36;53.37639611;-6.24993;[{'name': 'bac', 'routes': ['44', '41B', '41C', '41', '16', '1', '33']}];Swords Road;Bóthar Shoird;203
162;204;Swords Road;;19/06/2017 08:36;53.37958694;-6.246638889;[{'name': 'bac', 'routes': ['33', '1', '16', '41', '41C', '41B', '44']}];Swords Road;Bóthar Shoird;204
163;205;Swords Road;;19/06/2017 08:36;53.38141111;-6.245341111;[{'name': 'bac', 'routes': ['44', '41B', '41C', '41', '16', '1', '33']}];Swords Road;Bóthar Shoird;205
164;206;Collins Ave;;19/06/2017 08:36;53.38352694;-6.247463889;[{'name': 'bac', 'routes': ['44']}];Collins Ave;Asc Uí Choileáin;206
165;207;Larkhill Rd;;19/06/2017 08:36;53.38481694;-6.249858889;[{'name': 'bac', 'routes': ['44']}];Larkhill Rd;Br Chnoc na Fuiseoi;207
166;208;Glendun Rd;;19/06/2017 08:36;53.386625;-6.24792;[{'name': 'bac', 'routes': ['44', '16', '16C']}];Glendun Rd;Br Ghleann Doinne;208
167;209;Larkhill Rd;;19/06/2017 08:36;53.38733;-6.245866111;[{'name': 'bac', 'routes': ['16C', '16', '44']}];Larkhill Rd;Br Chnoc na Fuiseoi;209
168;210;Larkhill Rd;;19/06/2017 08:36;53.38752694;-6.248318056;[{'name': 'bac', 'routes': ['44', '16', '16C']}];Larkhill Rd;Br Chnoc na Fuiseoi;210
169;211;Collins Ave;;19/06/2017 08:36;53.384265;-6.24916;[{'name': 'bac', 'routes': ['16C', '16', '44']}];Collins Ave;Asc Uí Choileáin;211
170;212;Collins Ave;;19/06/2017 08:36;53.38317889;-6.246266111;[{'name': 'bac', 'routes': ['44', '16', '16C']}];Collins Ave;Asc Uí Choileáin;212
171;213;Swords Road;;19/06/2017 08:36;53.38140194;-6.244888056;[{'name': 'bac', 'routes': ['16C', '16', '1', '33', '44', '41A', '41', '41B', '41C']}];Swords Road;Bóthar Shoird;213
172;214;Swords Road;;19/06/2017 08:36;53.37930889;-6.246648889;[{'name': 'bac', 'routes': ['41C', '41B', '41', '41A', '44', '33', '1', '16', '16C']}];Swords Road;Bóthar Shoird;214
173;215;Collins Ave;;19/06/2017 08:36;53.38186694;-6.242433056;[{'name': 'bac', 'routes': ['16C', '16']}];Collins Ave;Asc Uí Choileáin;215
174;216;Beaumont Road;;19/06/2017 08:36;53.38232889;-6.238176111;[{'name': 'bac', 'routes': ['16', '16C', '14']}];Beaumont Road;Bóthar Beaumont;216
175;217;Beaumont Road;;19/06/2017 08:36;53.38432389;-6.23678;[{'name': 'bac', 'routes': ['14', '16C', '16']}];Beaumont Road;Bóthar Beaumont;217
176;218;Shantalla Road;;19/06/2017 08:36;53.38556611;-6.2336;[{'name': 'bac', 'routes': ['16', '16C', '104']}];Shantalla Road;Bóthar Sheantalaimh;218
177;219;Shantalla Road;;19/06/2017 08:36;53.38785806;-6.238386111;[{'name': 'bac', 'routes': ['104', '16C', '16']}];Shantalla Road;Bóthar Sheantalaimh;219
178;220;Swords Road;;19/06/2017 08:36;53.387935;-6.244966944;[{'name': 'bac', 'routes': ['16', '104', '1', '33', '41', '41B', '41C']}];Swords Road;Bóthar Shoird;220
179;221;Shanowen Rd;;19/06/2017 08:36;53.38972194;-6.246866111;[{'name': 'bac', 'routes': ['1', '104']}];Shanowen Rd;Br na Seanabhann;221
180;222;Shanliss Rd;;19/06/2017 08:36;53.38993889;-6.24928;[{'name': 'bac', 'routes': ['104', '1']}];Shanliss Rd;Br an tSeanleasa;222
181;223;Shanliss Rd;;19/06/2017 08:36;53.39108806;-6.251771944;[{'name': 'bac', 'routes': ['1', '104']}];Shanliss Rd;Br an tSeanleasa;223
182;224;Shanard Road;;19/06/2017 08:36;53.39081;-6.25422;[{'name': 'bac', 'routes': ['104', '1']}];Shanard Road;Bóthar Sheanaird;224
183;225;Shanard Road;;19/06/2017 08:36;53.39066806;-6.257413889;[{'name': 'bac', 'routes': ['1', '104']}];Shanard Road;Bóthar Sheanaird;225
184;226;Shanard Road;;19/06/2017 08:36;53.39113611;-6.262191944;[{'name': 'bac', 'routes': ['104', '1', '16']}];Shanard Road;Bóthar Sheanaird;226
185;227;Shanliss Rd;;19/06/2017 08:36;53.39114306;-6.251321944;[{'name': 'bac', 'routes': ['16', '1', '104']}];Shanliss Rd;Br an tSeanleasa;227
186;228;Shanliss Rd;;19/06/2017 08:36;53.39185;-6.259796944;[{'name': 'bac', 'routes': ['104', '1', '16']}];Shanliss Rd;Br an tSeanleasa;228
187;229;Shanliss Rd;;19/06/2017 08:36;53.3914;-6.256516111;[{'name': 'bac', 'routes': ['16', '1', '104']}];Shanliss Rd;Br an tSeanleasa;229
188;230;Shanliss Rd;;19/06/2017 08:36;53.38988611;-6.249051111;[{'name': 'bac', 'routes': ['104', '1', '16']}];Shanliss Rd;Br an tSeanleasa;230
189;231;Swords Road;;19/06/2017 08:36;53.38923611;-6.245926944;[{'name': 'bac', 'routes': ['16', '16C', '1', '104', '33', '41C', '41B', '41', '41A']}];Swords Road;Bóthar Shoird;231
190;232;Shantalla Road;;19/06/2017 08:36;53.38801806;-6.236916944;[{'name': 'bac', 'routes': ['104', '16C', '16']}];Shantalla Road;Bóthar Sheantalaimh;232
191;233;Shantalla Road;;19/06/2017 08:36;53.38581889;-6.233525;[{'name': 'bac', 'routes': ['16', '16C', '104']}];Shantalla Road;Bóthar Sheantalaimh;233
192;234;Beaumont Road;;19/06/2017 08:36;53.38494611;-6.234803889;[{'name': 'bac', 'routes': ['14', '16C', '16', '14C']}];Beaumont Road;Bóthar Beaumont;234
193;235;Beaumont Road;;19/06/2017 08:36;53.38329306;-6.237236944;[{'name': 'bac', 'routes': ['14C', '16', '16C', '14']}];Beaumont Road;Bóthar Beaumont;235
194;236;Beaumont Road;;19/06/2017 08:36;53.38202806;-6.238146944;[{'name': 'bac', 'routes': ['14', '16C', '16', '14C']}];Beaumont Road;Bóthar Beaumont;236
195;237;Collins Ave;;19/06/2017 08:36;53.38203111;-6.24351;[{'name': 'bac', 'routes': ['16', '16C']}];Collins Ave;Ascl Uí Choileáin;237
196;242;Beaumont Road;;19/06/2017 08:36;53.38565;-6.231991944;[{'name': 'bac', 'routes': ['14', '104']}];Beaumont Road;Bóthar Beaumont;242
197;243;Beaumont Road;;19/06/2017 08:36;53.38577889;-6.229525;[{'name': 'bac', 'routes': ['104', '14']}];Beaumont Road;Bóthar Beaumont;243
198;244;Skelly's Lane;;19/06/2017 08:36;53.38499306;-6.223483056;[{'name': 'bac', 'routes': ['14', '104']}];Skelly's Lane;Lána Uí Scalaí;244
199;245;Skelly's Lane;;19/06/2017 08:36;53.38446806;-6.219551111;[{'name': 'bac', 'routes': ['104', '14']}];Skelly's Lane;Lána Uí Scalaí;245
200;246;Kilmore Rd;;19/06/2017 08:36;53.38515111;-6.216213056;[{'name': 'bac', 'routes': ['14']}];Kilmore Rd;Br na Coille Móire;246
201;247;Ardlea Road;;19/06/2017 08:36;53.38697;-6.214488889;[{'name': 'bac', 'routes': ['27B']}];Ardlea Road;Bóthar Ard Liath;247
202;248;Maryfield Drive;;19/06/2017 08:36;53.38558806;-6.214478056;[{'name': 'bac', 'routes': ['14', '14C']}];Maryfield Drive;Céide Ghort Mhuire;248
203;249;Kilmore Rd;;19/06/2017 08:36;53.38493111;-6.216143889;[{'name': 'bac', 'routes': ['14C', '14']}];Kilmore Rd;Br na Coille Móire;249
204;250;Skelly's Lane;;19/06/2017 08:36;53.38441889;-6.220233056;[{'name': 'bac', 'routes': ['14', '104', '14C']}];Skelly's Lane;Lána Uí Scalaí;250
205;251;Skelly's Lane;;19/06/2017 08:36;53.384855;-6.223238056;[{'name': 'bac', 'routes': ['14C', '104', '14']}];Skelly's Lane;Lána Uí Scalaí;251
206;252;Skelly's Lane;;19/06/2017 08:36;53.38556889;-6.22795;[{'name': 'bac', 'routes': ['14', '14C']}];Skelly's Lane;Lána Uí Scalaí;252
207;253;Beaumont Hospital;;19/06/2017 08:36;53.38994194;-6.224378889;[{'name': 'bac', 'routes': ['104', '27B', '17A']}];Beaumont Hospital;Ospidéal Beaumont;253
208;254;Beaumont Hospital;;19/06/2017 08:36;53.39026389;-6.224098056;[{'name': 'bac', 'routes': ['27B', '14']}];Beaumont Hospital;Ospidéal Beaumont;254
209;255;Beaumont Road;;19/06/2017 08:36;53.38558806;-6.231518056;[{'name': 'bac', 'routes': ['14', '104', '14C']}];Beaumont Road;Bóthar Beaumont;255
210;261;Parnell Square;;19/06/2017 08:36;53.35405;-6.262833889;[{'name': 'bac', 'routes': ['11', '116', '13', '40', '747']}];Parnell Square;Cearnóg Parnell;261
211;262;Parnell Square;;19/06/2017 08:36;53.35394694;-6.262723056;[{'name': 'bac', 'routes': ['16C', '16']}];Parnell Square;Cearnóg Parnell;262
212;263;Parnell Square;;19/06/2017 08:36;53.35374111;-6.262483056;[{'name': 'bac', 'routes': ['120', '122', '9']}];Parnell Square;Cearnóg Parnell;263
213;264;Parnell Square;;19/06/2017 08:36;53.35352806;-6.26223;[{'name': 'bac', 'routes': ['140', '46A']}];Parnell Square;Cearnóg Parnell;264
214;265;Parnell Square;;19/06/2017 08:36;53.35335806;-6.26203;[{'name': 'bac', 'routes': ['44', '38D', '38B', '38A', '38', '1']}];Parnell Square;Cearnóg Parnell;265
215;270;O'Connell St;;19/06/2017 08:36;53.350615;-6.260435;[{'name': 'bac', 'routes': ['13', '16', '16C', '40']}];O'Connell St;Sr Uí Chonaill;270
216;271;O'Connell St;;19/06/2017 08:36;53.34858389;-6.259538889;[{'name': 'bac', 'routes': ['44', '747', '122', '1', '11']}];O'Connell St;Sr Uí Chonaill;271
217;272;O'Connell St;;19/06/2017 08:36;53.35146;-6.260801111;[{'name': 'bac', 'routes': ['123', '44']}];O'Connell St;Sr Uí Chonaill;272
218;273;O'Connell St;;19/06/2017 08:36;53.34724194;-6.258791111;[{'name': 'bac', 'routes': ['4', '7', '120', '7A']}];O'Connell St;Sr Uí Chonaill;273
219;274;O'Connell St;;19/06/2017 08:36;53.350345;-6.260671944;[{'name': 'bac', 'routes': ['123', '140', '38D', '38', '38A', '38B']}];O'Connell St;Sr Uí Chonaill;274
220;276;River Road;;19/06/2017 08:36;53.3774;-6.331791111;[{'name': 'bac', 'routes': ['120']}];River Road;Bóthar na hAbhann;276
221;277;O'Connell St;;19/06/2017 08:36;53.35081;-6.26052;[{'name': 'bac', 'routes': ['33', '41A', '41', '41B', '41C', '9']}];O'Connell St;Sr Uí Chonaill;277
222;278;O'Connell St;;19/06/2017 08:36;53.35162806;-6.261236944;[{'name': 'bac', 'routes': ['44', '46A', '46E', '11', '1', '16C', '16']}];O'Connell St;Sr Uí Chonaill;278
223;279;O'Connell St;;19/06/2017 08:36;53.35012694;-6.260581944;[{'name': 'bac', 'routes': ['120', '122', '40']}];O'Connell St;Sr Uí Chonaill;279
224;281;O'Connell St;;19/06/2017 08:36;53.35134889;-6.261111111;[{'name': 'bac', 'routes': ['4', '7', '13', '116', '9', '7A', '7D', '7B']}];O'Connell St;Sr Uí Chonaill;281
225;284;Rathbourne Avenue;;19/06/2017 08:36;53.37728389;-6.328361111;[{'name': 'bac', 'routes': ['120']}];Rathbourne Avenue;Cúirt Rathbourne;284
226;286;Cathal Brugha St;;19/06/2017 08:36;53.35199806;-6.260531111;[{'name': 'bac', 'routes': ['747']}];Cathal Brugha St;Sr Chathail Brugha;286
227;288;Abbey St;;19/06/2017 08:36;53.34912889;-6.255625;[{'name': 'bac', 'routes': ['41C', '41B', '41', '41A']}];Abbey St;Sr na Mainistreach;288
228;289;Abbey St;;19/06/2017 08:36;53.34899;-6.256273056;[{'name': 'bac', 'routes': ['32', '31', '31A', '31B', '29A']}];Abbey St;Sr na Mainistreach;289
229;291;Abbey St;;19/06/2017 08:36;53.34894389;-6.256588889;[{'name': 'bac', 'routes': ['29A']}];Abbey St;Sr na Mainistreach;291
230;292;Abbey St;;19/06/2017 08:36;53.34918806;-6.255253889;[{'name': 'bac', 'routes': ['33']}];Abbey St;Sr na Mainistreach;292
231;293;Abbey St;;19/06/2017 08:36;53.34885806;-6.257078056;[{'name': 'bac', 'routes': ['130']}];Abbey St;Sr na Mainistreach;293
232;297;Eden Quay;;19/06/2017 08:36;53.34811611;-6.256768889;[{'name': 'bac', 'routes': ['14', '14C', '151', '32X', '41X']}];Eden Quay;Cé Éidin;297
233;298;Eden Quay;;19/06/2017 08:36;53.34817694;-6.256371111;[{'name': 'bac', 'routes': ['27']}];Eden Quay;Cé Éidin;298
234;299;Eden Quay;;19/06/2017 08:36;53.348225;-6.256013889;[{'name': 'bac', 'routes': ['15']}];Eden Quay;Cé Éidin;299
235;300;Eden Quay;;19/06/2017 08:36;53.34826889;-6.255763056;[{'name': 'bac', 'routes': ['27B', '27A']}];Eden Quay;Cé Éidin;300
236;301;Eden Quay;;19/06/2017 08:36;53.34807611;-6.256576944;[{'name': 'bac', 'routes': ['142', '14C', '15', '14', '151']}];Eden Quay;Cé Éidin;301
237;302;Eden Quay;;19/06/2017 08:36;53.34810889;-6.256278889;[{'name': 'bac', 'routes': ['151', '27X', '27', '33X', '61']}];Eden Quay;Cé Éidin;302
238;303;Eden Quay;;19/06/2017 08:36;53.34811806;-6.25599;[{'name': 'bac', 'routes': ['61', '27B']}];Eden Quay;Cé Éidin;303
239;307;O'Donovan Rd;;19/06/2017 08:36;53.33458111;-6.280071944;[{'name': 'bac', 'routes': ['150']}];O'Donovan Rd;Br Uí Dhonnabháin;307
240;308;Oscar Square;;19/06/2017 08:36;53.33676889;-6.279518056;[{'name': 'bac', 'routes': ['150']}];Oscar Square;Cearnóg Oscair;308
241;309;Ardee St;;19/06/2017 08:36;53.33784694;-6.278901944;[{'name': 'bac', 'routes': ['150']}];Ardee St;Sr B. Átha Fhirdhia;309
242;312;Wellington Quay;;19/06/2017 08:36;53.34547;-6.266191944;[{'name': 'bac', 'routes': ['26', '25X', '25', '25A', '25B', '25D', '66', '66A', '66B', '67X', '66X', '67']}];Wellington Quay;Cé Wellington;312
243;313;Bachelors Walk;;19/06/2017 08:36;53.347385;-6.260161111;[{'name': 'bac', 'routes': ['70', '37', '39A', '39', '145']}];Bachelors Walk;Siúlán Bhaitsiléir;313
244;315;Bachelors Walk;;19/06/2017 08:36;53.34699389;-6.261816111;[{'name': 'bac', 'routes': ['145', '151', '25D', '25B', '25A', '25', '25X', '26', '39', '39A', '37', '70', '67', '66X', '67X', '66B', '66A', '66', '51X', '51D', '83A', '83']}];Bachelors Walk;Siúlán Bhaitsiléir;315
245;317;Westmoreland Street;;19/06/2017 08:36;53.34624194;-6.259073889;[{'name': 'bac', 'routes': ['84X', '66', '66A', '66B', '67', '26']}];Westmoreland Street;Sráid Westmoreland;317
246;318;Westmoreland Street;;19/06/2017 08:36;53.34630111;-6.259078889;[{'name': 'bac', 'routes': ['25X', '66X', '67X']}];Westmoreland Street;Sráid Westmoreland;318
247;319;Westmoreland Street;;19/06/2017 08:36;53.34596694;-6.259276944;[{'name': 'bac', 'routes': ['40', '44', '140', '13', '1', '83A', '83', '9']}];Westmoreland Street;Sráid Westmoreland;319
248;320;Westmoreland Street;;19/06/2017 08:36;53.34564694;-6.259275;[{'name': 'bac', 'routes': ['7B', '7D', '11', '116', '16', '16C', '46E', '46A']}];Westmoreland Street;Sráid Westmoreland;320
249;322;Ballymun Road;;19/06/2017 08:36;53.40425111;-6.265346111;[{'name': 'bac', 'routes': ['4', '13']}];Ballymun Road;Bóthar Bhaile Munna;322
250;323;Ballymun Road;;19/06/2017 08:36;53.41292;-6.265436944;[{'name': 'bac', 'routes': ['13', '4']}];Ballymun Road;Bóthar Bhaile Munna;323
251;324;Harristown;;19/06/2017 08:36;53.41772111;-6.278626111;[{'name': 'bac', 'routes': ['4', '13', '27B', '83', '83A']}];Harristown;Baile Anraí;324
252;325;Aston Quay;;19/06/2017 08:36;53.34673194;-6.259905;[{'name': 'bac', 'routes': ['145']}];Aston Quay;Cé Aston;325
253;326;Aston Quay;;19/06/2017 08:36;53.34657611;-6.260463889;[{'name': 'bac', 'routes': ['79A', '79']}];Aston Quay;Cé Aston;326
254;327;Ballymun Road;;19/06/2017 08:36;53.41319306;-6.265336111;[{'name': 'bac', 'routes': ['13', '4']}];Ballymun Road;Bóthar Bhaile Munna;327
255;328;Aston Quay;;19/06/2017 08:36;53.34642306;-6.261061111;[{'name': 'bac', 'routes': ['39A', '39']}];Aston Quay;Cé Aston;328
256;329;Aston Quay;;19/06/2017 08:36;53.34631389;-6.261683056;[{'name': 'bac', 'routes': ['37', '70']}];Aston Quay;Cé Aston;329
257;332;Harristown;;19/06/2017 08:36;53.41735306;-6.27853;[{'name': 'bac', 'routes': ['4', '13', '27B', '83A', '83']}];Harristown;Baile Anraí;332
258;333;D'Olier Street;;19/06/2017 08:36;53.34666694;-6.258325;[{'name': 'bac', 'routes': ['32X', '33X', '41X']}];D'Olier Street;Sráid D'Olier;333
259;334;D'Olier Street;;19/06/2017 08:36;53.346555;-6.258156111;[{'name': 'bac', 'routes': ['46A', '118', '140', '145', '7D', '7B']}];D'Olier Street;Sráid D'Olier;334
260;335;D'Olier Street;;19/06/2017 08:36;53.34636389;-6.257886111;[{'name': 'bac', 'routes': ['123', '13', '39A', '39', '40']}];D'Olier Street;Sráid D'Olier;335
261;336;D'Olier Street;;19/06/2017 08:36;53.34624694;-6.257703056;[{'name': 'bac', 'routes': ['44', '67X', '66X', '61', '51D', '51X', '14', '14C', '142', '16', '25X', '83', '83A', '9']}];D'Olier Street;Sráid D'Olier;336
262;340;Townsend St;;19/06/2017 08:36;53.34597;-6.25614;[{'name': 'bac', 'routes': ['15A', '15B', '1', '56A', '61', '77A', '44', '47']}];Townsend St;Sr Chnoc na Lobhar;340
263;342;Pearse Street;;19/06/2017 08:36;53.34556;-6.256793889;[{'name': 'bac', 'routes': ['54A', '49', '84X']}];Pearse Street;Sráid an Choláiste;342
264;345;Pearse Street;;19/06/2017 08:36;53.345485;-6.256266111;[{'name': 'bac', 'routes': ['7D', '7B', '66X', '67X', '46E', '46A', '41X', '11', '118', '116', '145', '25X', '32X']}];Pearse Street;Sráid an Phiarsaigh;345
265;346;Pearse Street;;19/06/2017 08:36;53.34553806;-6.256576111;[{'name': 'bac', 'routes': ['26', '67', '66A', '66B', '66']}];Pearse Street;Sr an Phiarsaigh;346
266;347;College Street;;19/06/2017 08:36;53.34548111;-6.257688889;[{'name': 'bac', 'routes': ['66', '66B', '66A', '67', '26', '25', '25A', '25B', '25D']}];College Street;Sráid an Choláiste;347
267;349;College Street;;19/06/2017 08:36;53.344585;-6.259345;[{'name': 'bac', 'routes': ['70', '39', '38D', '39A', '37', '38', '38B', '38A']}];College Street;Sráid an Choláiste;349
268;350;Townsend Street;;19/06/2017 08:36;53.34564694;-6.24977;[{'name': 'bac', 'routes': ['44', '77A', '61', '47', '56A', '1', '77X']}];Townsend Street;Sráid Chnoc Na Lobh;350
269;351;Pearse Street;;19/06/2017 08:36;53.34339389;-6.245313056;[{'name': 'bac', 'routes': ['1', '56A', '47', '77A']}];Pearse Street;Sráid an Phiarsaigh;351
270;352;Pearse Street;;19/06/2017 08:36;53.34297389;-6.242426111;[{'name': 'bac', 'routes': ['77A', '47', '56A', '1']}];Pearse Street;Sráid an Phiarsaigh;352
271;353;Pearse Street;;19/06/2017 08:36;53.342615;-6.239613889;[{'name': 'bac', 'routes': ['1', '15B', '15A', '56A', '47', '77A']}];Pearse Street;Sráid an Phiarsaigh;353
272;354;Ringsend Road;;19/06/2017 08:36;53.34222;-6.236453056;[{'name': 'bac', 'routes': ['77A', '47', '56A', '15A', '15B', '1']}];Ringsend Road;Bóthar na Rinne;354
273;355;Ringsend Road;;19/06/2017 08:36;53.341795;-6.233038889;[{'name': 'bac', 'routes': ['1', '47']}];Ringsend Road;Bóthar na Rinne;355
274;356;Bridge Street;;19/06/2017 08:36;53.34190306;-6.226721944;[{'name': 'bac', 'routes': ['47', '1']}];Bridge Street;Sráid Bhríde;356
275;357;Irishtown Rd;;19/06/2017 08:36;53.33916694;-6.223103056;[{'name': 'bac', 'routes': ['1', '47']}];Irishtown Rd;Br an Bhaile Ghaela;357
276;371;Irishtown Rd;;19/06/2017 08:36;53.33859389;-6.223075;[{'name': 'bac', 'routes': ['47', '1']}];Irishtown Rd;Br an Bhaile Ghaela;371
277;372;Sandymount Rd;;19/06/2017 08:36;53.33548306;-6.219673889;[{'name': 'bac', 'routes': ['1', '47']}];Sandymount Rd;Br Dhumhach Thrá;372
278;373;Sandymount Rd;;19/06/2017 08:36;53.33425694;-6.217906944;[{'name': 'bac', 'routes': ['47', '1']}];Sandymount Rd;Br Dhumhach Thrá;373
279;374;Sandymount Rd;;19/06/2017 08:36;53.33317806;-6.216363056;[{'name': 'bac', 'routes': ['1', '47']}];Sandymount Rd;Br Dhumhach Thrá;374
280;375;Seafort Ave;;19/06/2017 08:36;53.33400111;-6.214388056;[{'name': 'bac', 'routes': ['47', '1', '18']}];Seafort Ave;Ascl Dhún na Mara;375
281;376;Strand Road;;19/06/2017 08:36;53.33071306;-6.209266111;[{'name': 'bac', 'routes': ['1', '47']}];Strand Road;Bóthar na Trá;376
282;377;Strand Road;;19/06/2017 08:36;53.32874306;-6.208823889;[{'name': 'bac', 'routes': ['47', '1']}];Strand Road;Bóthar na Trá;377
283;378;Strand Road;;19/06/2017 08:36;53.32564389;-6.207305;[{'name': 'bac', 'routes': ['1', '47']}];Strand Road;Bóthar na Trá;378
284;380;St. John's Road;;19/06/2017 08:36;53.324685;-6.209213056;[{'name': 'bac', 'routes': ['47', '1']}];St. John's Road;Bóthar Eoin;380
285;381;Park Avenue;;19/06/2017 08:36;53.324195;-6.212296944;[{'name': 'bac', 'routes': ['1', '47']}];Park Avenue;Ascaill na Páirce;381
286;382;St. John's Road;;19/06/2017 08:36;53.32509306;-6.20763;[{'name': 'bac', 'routes': ['47', '1']}];St. John's Road;Bóthar Eoin;382
287;383;Strand Road;;19/06/2017 08:36;53.32860389;-6.20894;[{'name': 'bac', 'routes': ['1', '47']}];Strand Road;Bóthar na Trá;383
288;384;Strand Road;;19/06/2017 08:36;53.33160889;-6.210171944;[{'name': 'bac', 'routes': ['47', '1']}];Strand Road;Bóthar na Trá;384
289;385;Newgrove Ave;;19/06/2017 08:36;53.332355;-6.211223056;[{'name': 'bac', 'routes': ['1', '18', '47']}];Newgrove Ave;Asc an Gharráin Nua;385
290;387;Sandymount Rd;;19/06/2017 08:36;53.33254306;-6.215773056;[{'name': 'bac', 'routes': ['47', '1']}];Sandymount Rd;Br Dhumhach Thrá;387
291;388;Sandymount Rd;;19/06/2017 08:36;53.33452194;-6.218476111;[{'name': 'bac', 'routes': ['1', '47']}];Sandymount Rd;Br Dhumhach Thrá;388
292;389;Sandymount Rd;;19/06/2017 08:36;53.33529694;-6.219583889;[{'name': 'bac', 'routes': ['47', '1']}];Sandymount Rd;Br Dhumhach Thrá;389
293;390;Tritonville Road;;19/06/2017 08:36;53.33757111;-6.222285;[{'name': 'bac', 'routes': ['1', '47']}];Tritonville Road;Bóthar Tritonville;390
294;391;Irishtown Rd;;19/06/2017 08:36;53.34008194;-6.223948056;[{'name': 'bac', 'routes': ['47', '1']}];Irishtown Rd;Br an Bhaile Ghaela;391
295;392;Bridge Street;;19/06/2017 08:36;53.34174611;-6.227426944;[{'name': 'bac', 'routes': ['1', '47']}];Bridge Street;Sráid Bhríde;392
296;393;Tritonville Road;;19/06/2017 08:36;53.33687389;-6.222331111;[{'name': 'bac', 'routes': ['47', '1']}];Tritonville Road;Bóthar Tritonville;393
297;395;Ringsend Road;;19/06/2017 08:36;53.34195694;-6.235421944;[{'name': 'bac', 'routes': ['1', '15B', '15A', '27', '47', '56A', '77A']}];Ringsend Road;Bóthar na Rinne;395
298;396;Pearse Street;;19/06/2017 08:36;53.34246611;-6.239713056;[{'name': 'bac', 'routes': ['77A', '56A', '47', '27', '15A', '15B', '1']}];Pearse Street;Sráid an Phiarsaigh;396
